"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","logSalePrice","GarageCars_f","pool_yn","porch_yn","Fence_f","WoodDeckSF_group","OpenPorchSF_group","EnclosedPorch_group","MiscVal_group","X2ndFlrSFDIV1st","TotalBath","BedroomAbvGr4plus","KitchenQual.Fac","KitchenQual.FacNum","TotRmsAbvGrd10plus","FireplaceY","GarageTypeY","GarageCars.Fac","GarageCars3plus","GarageCond.Fac","GarageCond.N","PavedDrive.Fac","PavedDriveY","MSSubClass_group","YearBuilt.b","YearRemodAdd.b","RoofStyleY","RoofMatl.n","Exterior1st.n","Exterior2nd.n","MasVnrType.n","MasVnrArea.b","ExterQual.n","ExterCond.n","Foundation.n","BsmtQual.n","BsmtCond.n","BsmtExposure.n","BsmtFinType1.n","BsmtFinSF1.b","BsmtFinType2.n","BsmtFinSF2.b","BsmtUnfSF.b","TotalBsmtSF.b","Heating.n","HeatingQC.n","CentralAir.n","Electrical.n"
"1326",1326,30,"RM",40,3636,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,796,796,"GasA","Fa","N","SBrkr",796,0,0,796,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",NA,NA,0,0,NA,"TA","N",0,0,100,0,0,0,NA,"MnPrv",NA,0,1,2008,"WD","Normal",55000,10.9150884642146,"0",0,0,"MnPrv","0-100SF","0-50SF","50-100SF","$0-$200",0,1,2,"TA",2,5,0,0,"0",1,"TA",3,"N",0,"0-30",1,0,1,2,1,1,3,0,2,3,1,3,2,1,1,0,1,0,4,4,2,2,0,5
"1327",1327,30,"RH",70,4270,"Pave",NA,"Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",544,"Unf",0,0,544,"GasA","Ex","Y","SBrkr",774,0,0,774,0,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",NA,NA,0,0,NA,"TA","Y",0,0,286,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",79000,11.2772031314492,"0",0,0,NA,"0-100SF","0-50SF","> 200SF","$0-$200",0,1,3,"Gd",3,6,0,0,"0",1,"TA",3,"Y",1,"0-30",2,5,1,2,9,9,3,0,2,3,1,3,3,1,3,3,1,0,0,3,2,5,1,5
"1328",1328,20,"RL",60,6600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",641,"Unf",0,175,816,"GasA","Ex","Y","SBrkr",816,0,0,816,0,1,1,0,3,1,"Gd",5,"Typ",1,"Ex","Attchd",1982,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,10,2008,"WD","Normal",130500,11.7791285057449,"1",0,0,"MnPrv","0-100SF","0-50SF","0-50SF","$0-$200",0,1,3,"Gd",3,5,1,1,"1",2,"TA",3,"Y",1,"0-30",3,5,1,2,13,14,3,0,3,4,2,3,3,1,5,3,1,0,1,4,2,5,1,5
"1329",1329,50,"RM",60,10440,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"Gd","Gd","BrkTil","Gd","TA","No","LwQ",493,"Unf",0,1017,1510,"GasW","Ex","Y","SBrkr",1584,1208,0,2792,0,0,2,0,5,1,"TA",8,"Mod",2,"TA","Detchd",1920,"Unf",2,520,"Fa","TA","Y",0,547,0,0,480,0,NA,"MnPrv","Shed",1150,6,2008,"WD","Normal",256000,12.4529327234617,"2",0,0,"MnPrv","0-100SF","> 200SF","0-50SF","> $800",0.762626262626263,2,4,"TA",2,8,1,0,"2",3,"TA",3,"Y",1,"30-60",1,0,1,2,4,15,3,0,3,4,1,4,3,1,2,2,1,0,5,7,3,5,1,5
"1330",1330,60,"RL",63,9084,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,935,935,"GasA","Gd","Y","SBrkr",955,677,0,1632,0,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1998,"Fin",2,462,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",176500,12.0810761553555,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0.708900523560209,2.5,3,"TA",2,8,1,1,"2",3,"TA",3,"Y",1,"30-60",4,4,1,2,13,14,3,0,2,3,3,4,3,1,1,0,1,0,4,4,2,4,1,5
"1331",1331,20,"RL",85,10000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",410,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,1588,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",3,825,"TA","TA","Y",144,45,0,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal",227000,12.3327052964635,"3",0,0,NA,"100-200SF","0-50SF","0-50SF","$0-$200",0,2,3,"Gd",3,7,1,1,"3",4,"TA",3,"Y",1,"0-30",4,5,1,2,13,14,4,2,3,3,3,4,4,3,1,0,1,0,7,7,2,5,1,5
"1332",1332,80,"RL",55,10780,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",483,"Unf",0,428,911,"GasA","Gd","Y","SBrkr",954,0,0,954,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1976,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",132500,11.7943379244084,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,1,3,"TA",2,6,0,0,"2",3,"TA",3,"Y",1,"60-90",3,2,1,2,9,9,3,0,2,3,2,3,3,3,5,2,1,0,2,4,2,4,1,5
"1333",1333,20,"RL",67,8877,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,6,1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",690,"Unf",0,126,816,"GasA","Ex","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",3,"Typ",1,"Gd","Detchd",1958,"Unf",1,288,"Fa","Fa","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",100000,11.5129254649702,"1",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,1,2,"TA",2,3,1,0,"1",2,"Fa",2,"Y",1,"0-30",2,0,1,2,9,9,3,0,2,3,2,3,3,2,5,3,1,0,1,4,2,5,1,5
"1334",1334,50,"RM",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,6,1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,803,803,"GasA","Ex","Y","SBrkr",803,557,0,1360,0,0,1,1,2,1,"Gd",6,"Typ",0,NA,"Detchd",1951,"Unf",1,297,"TA","TA","Y",0,65,190,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Normal",125500,11.740061037554,"1",0,0,"MnPrv","0-100SF","50-100SF","150-200SF","$0-$200",0.693648816936488,1.5,2,"Gd",3,6,0,0,"1",2,"TA",3,"Y",1,"30-60",2,4,1,2,14,15,3,0,2,3,2,3,3,1,1,0,1,0,4,4,2,5,1,5
"1335",1335,160,"RM",24,2368,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"TA","TA","CBlock","TA","TA","No","LwQ",765,"Unf",0,0,765,"GasA","TA","Y","SBrkr",765,600,0,1365,0,0,1,1,3,1,"TA",7,"Min1",0,NA,"Attchd",1970,"Unf",2,440,"TA","TA","Y",0,36,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",125000,11.7360690162844,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0.784313725490196,1.5,3,"TA",2,7,0,1,"2",3,"TA",3,"Y",1,"90-200",3,1,1,2,7,7,3,2,2,3,2,3,3,1,2,4,1,0,0,4,2,3,1,5
"1336",1336,20,"RL",80,9650,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,0,1,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1977,"RFn",2,630,"TA","TA","Y",0,16,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",167900,12.0311238430656,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,2,2,"TA",2,6,1,1,"2",3,"TA",3,"Y",1,"0-30",3,2,1,2,10,11,2,2,2,3,2,4,3,1,5,3,1,0,3,6,2,3,1,5
"1337",1337,90,"RL",87,9246,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",564,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1656,1656,"GasA","TA","Y","SBrkr",1656,0,0,1656,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1973,"Unf",2,506,"TA","TA","Y",0,211,0,0,0,0,NA,NA,NA,0,11,2008,"WD","Normal",135000,11.8130300574206,"2",0,0,NA,"0-100SF","> 200SF","0-50SF","$0-$200",0,2,4,"TA",2,8,0,0,"2",3,"TA",3,"Y",1,"60-90",3,2,1,2,10,11,2,2,2,3,2,3,3,1,1,0,1,0,7,7,2,3,1,5
"1338",1338,30,"RM",153,4118,"Pave","Grvl","IR1","Bnk","AllPub","Corner","Mod","OldTown","Feedr","Norm","1Fam","1Story",4,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,693,693,"Grav","Fa","N","FuseA",693,0,0,693,0,0,1,0,2,1,"Fa",4,"Typ",0,NA,"Detchd",NA,NA,0,0,NA,"TA","N",0,20,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",52500,10.8685684485797,"0",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,1,2,"Fa",1,4,0,0,"0",1,"TA",3,"N",0,"0-30",2,0,1,2,14,15,3,0,2,3,2,3,3,1,1,0,1,0,3,3,4,2,0,4
"1339",1339,60,"RL",95,13450,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,216,916,"GasA","Ex","Y","SBrkr",920,941,0,1861,1,0,2,1,3,1,"Gd",8,"Typ",0,NA,"BuiltIn",2002,"RFn",2,492,"TA","TA","Y",146,91,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",200000,12.2060726455302,"2",0,0,NA,"100-200SF","50-100SF","0-50SF","$0-$200",1.02282608695652,2.5,3,"Gd",3,8,0,1,"2",3,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,3,0,3,3,3,4,3,1,6,3,1,0,1,4,2,5,1,5
"1340",1340,20,"RL",120,9560,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Rec",360,"Unf",0,504,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1972,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",128500,11.7636841833174,"1",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,1,3,"TA",2,5,0,1,"1",2,"TA",3,"Y",1,"0-30",3,2,1,2,9,9,3,0,2,4,2,3,3,2,3,2,1,0,3,4,2,5,1,5
"1341",1341,20,"RL",70,8294,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,858,858,"GasA","TA","Y","SBrkr",872,0,0,872,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1974,"Unf",4,480,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,6,2007,"WD","Normal",123000,11.7199396343546,"4",0,0,"GdWo","0-100SF","0-50SF","0-50SF","$0-$200",0,1,3,"TA",2,5,0,0,"4",3,"TA",3,"Y",1,"0-30",3,2,1,2,9,9,3,0,2,3,2,3,3,1,1,0,1,0,4,4,2,3,1,5
"1342",1342,20,"RL",66,13695,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",814,"Unf",0,300,1114,"GasA","Ex","Y","SBrkr",1114,0,0,1114,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",2004,"Unf",2,576,"TA","TA","Y",0,78,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",155000,11.9511803959014,"2",0,0,NA,"0-100SF","50-100SF","0-50SF","$0-$200",0,1,3,"Gd",3,6,0,0,"2",3,"TA",3,"Y",1,"0-30",4,5,1,2,13,14,3,0,2,3,3,4,3,1,6,4,1,0,2,5,2,5,1,5
"1343",1343,60,"RL",NA,9375,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",149,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1284,1284,"GasA","Ex","Y","SBrkr",1284,885,0,2169,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"RFn",2,647,"TA","TA","Y",192,87,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",228500,12.3392914893164,"2",0,0,NA,"100-200SF","50-100SF","0-50SF","$0-$200",0.689252336448598,2.5,3,"Gd",3,7,1,1,"2",3,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,2,1,3,3,3,4,3,1,1,0,1,0,6,6,2,5,1,5
"1344",1344,50,"RL",57,7558,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",6,6,1928,1950,"Gable","CompShg","BrkFace","Stone","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,896,896,"GasA","Gd","Y","SBrkr",1172,741,0,1913,0,0,1,1,3,1,"TA",9,"Typ",1,"TA","Detchd",1929,"Unf",2,342,"Fa","Fa","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",177000,12.083905011556,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0.632252559726962,1.5,3,"TA",2,9,1,0,"2",3,"Fa",2,"Y",1,"30-60",1,0,1,2,4,12,3,0,2,3,1,3,3,1,1,0,1,0,4,4,2,4,1,5
"1345",1345,60,"RL",85,11103,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",2006,"Fin",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2007,"New","Partial",155835,11.9565530341727,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",1,2.5,3,"Gd",3,8,1,1,"2",3,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,3,0,3,3,3,4,3,1,1,0,1,0,3,3,2,5,1,5
"1346",1346,30,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,4,1920,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","ALQ",250,"Unf",0,710,960,"GasA","Gd","Y","FuseA",960,0,0,960,0,0,1,0,2,1,"Fa",5,"Typ",0,NA,"Detchd",1997,"Unf",1,308,"TA","TA","Y",0,0,168,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",108500,11.5945054519627,"1",0,0,NA,"0-100SF","0-50SF","150-200SF","$0-$200",0,1,2,"Fa",1,5,0,0,"1",2,"TA",3,"Y",1,"0-30",1,0,1,2,9,9,3,0,2,3,3,3,3,1,5,1,1,0,3,4,2,4,1,4
"1347",1347,20,"RL",NA,20781,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","1Story",7,7,1968,2003,"Hip","CompShg","BrkFace","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",297,"Rec",68,1203,1568,"GasA","TA","Y","SBrkr",2156,0,0,2156,0,0,2,0,3,1,"TA",9,"Typ",1,"Gd","Attchd",1968,"RFn",2,508,"Gd","TA","Y",0,80,0,290,0,0,NA,NA,NA,0,6,2006,"WD","Normal",262500,12.4780063610138,"2",0,0,NA,"0-100SF","50-100SF","0-50SF","$0-$200",0,2,3,"TA",2,9,1,1,"2",3,"TA",3,"Y",1,"0-30",3,5,1,2,4,7,3,0,2,3,2,3,3,1,4,2,3,1,5,7,2,3,1,5
"1348",1348,20,"RL",93,15306,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","Ex","TA","Gd","GLQ",80,"Unf",0,1652,1732,"GasA","Ex","Y","SBrkr",1776,0,0,1776,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,712,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"New","Partial",283463,12.5548368821687,"3",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,2,3,"Gd",3,7,1,1,"3",4,"TA",3,"Y",1,"0-30",4,5,1,2,13,14,4,1,3,3,3,5,3,4,6,1,1,0,7,7,2,5,1,5
"1349",1349,20,"RL",NA,16196,"Pave",NA,"IR3","Low","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1443,"Unf",0,39,1482,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1998,"RFn",2,514,"TA","TA","Y",402,25,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",215000,12.2783933071098,"2",0,0,NA,"> 400SF","0-50SF","0-50SF","$0-$200",0,2,3,"Gd",3,5,1,1,"2",3,"TA",3,"Y",1,"0-30",4,4,1,2,13,14,3,0,3,3,3,4,3,4,6,6,1,0,1,6,2,5,1,5
"1350",1350,70,"RM",50,5250,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,5,1872,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","TA","Fa","No","LwQ",259,"Unf",0,425,684,"OthW","Fa","N","SBrkr",938,1215,205,2358,0,0,2,0,4,1,"TA",8,"Typ",0,NA,"Detchd",NA,NA,0,0,NA,"TA","Y",0,54,20,0,0,0,NA,NA,NA,0,12,2008,"WD","Normal",122000,11.7117763237154,"0",0,0,NA,"0-100SF","50-100SF","0-50SF","$0-$200",1.2953091684435,2,4,"TA",2,8,0,0,"0",1,"TA",3,"Y",1,"60-90",0,3,1,2,9,9,3,0,2,4,1,3,2,1,2,2,1,0,2,3,5,2,0,5
"1351",1351,90,"RL",91,11643,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","Duplex","2Story",5,5,1969,1969,"Gable","CompShg","MetalSd","MetalSd","BrkFace",368,"TA","TA","CBlock","TA","TA","No","LwQ",500,"Unf",0,748,1248,"GasA","TA","Y","SBrkr",1338,1296,0,2634,1,1,2,2,6,2,"TA",12,"Typ",0,NA,"Detchd",1969,"Unf",4,968,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal",200000,12.2060726455302,"4",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0.968609865470852,3,4,"TA",2,10,0,0,"4",3,"TA",3,"Y",1,"60-90",3,1,1,2,9,9,2,2,2,3,2,3,3,1,2,2,1,0,3,5,2,3,1,5
"1352",1352,60,"RL",70,9247,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1962,1962,"Gable","CompShg","HdBoard","HdBoard","BrkFace",318,"TA","TA","CBlock","TA","TA","No","Rec",319,"Unf",0,539,858,"GasA","Ex","Y","SBrkr",858,858,0,1716,0,0,1,1,4,1,"TA",8,"Typ",1,"Gd","Attchd",1962,"Fin",2,490,"TA","TA","Y",0,84,0,0,120,0,NA,NA,NA,0,3,2008,"WD","Normal",171000,12.0494188354848,"2",0,0,NA,"0-100SF","50-100SF","0-50SF","$0-$200",1,1.5,4,"TA",2,8,1,1,"2",3,"TA",3,"Y",1,"30-60",3,1,1,2,7,7,2,2,2,3,2,3,3,1,3,2,1,0,3,4,2,5,1,5
"1353",1353,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,9,1937,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","TA","Y","SBrkr",786,390,0,1176,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1999,"Unf",2,624,"TA","TA","N",210,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",134900,11.8122890421958,"2",0,0,NA,"200-300SF","0-50SF","0-50SF","$0-$200",0.49618320610687,1,2,"TA",2,4,0,0,"2",3,"TA",3,"N",0,"30-60",2,4,1,2,9,9,3,0,3,3,1,3,3,1,1,0,1,0,3,3,2,3,1,5
"1354",1354,50,"RL",56,14720,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","Gd","TA","Av","GLQ",816,"Unf",0,1217,2033,"GasA","Ex","Y","SBrkr",2053,1185,0,3238,1,0,2,1,4,1,"Gd",9,"Typ",1,"Ex","Attchd",1996,"Fin",3,666,"TA","TA","Y",283,86,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",410000,12.9239124386805,"3",0,0,NA,"200-300SF","50-100SF","0-50SF","$0-$200",0.577204091573307,2.5,4,"Gd",3,9,1,1,"3",4,"TA",3,"Y",1,"30-60",4,4,1,2,13,14,2,2,3,3,3,4,3,3,6,4,1,0,5,9,2,5,1,5
"1355",1355,60,"RL",NA,10316,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",735,"Unf",0,257,992,"GasA","Ex","Y","SBrkr",992,873,0,1865,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",3,839,"TA","TA","Y",0,184,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal",235000,12.3673407931263,"3",0,0,NA,"0-100SF","150-200SF","0-50SF","$0-$200",0.880040322580645,2.5,3,"Gd",3,7,1,1,"3",4,"TA",3,"Y",1,"30-60",4,4,1,2,13,14,3,0,3,3,3,4,3,1,6,3,1,0,2,4,2,5,1,5
"1356",1356,80,"RL",102,10192,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,6,1968,1992,"Gable","CompShg","MetalSd","MetalSd","BrkFace",143,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,570,570,"GasA","Gd","Y","SBrkr",1222,698,0,1920,0,0,3,0,4,1,"Gd",8,"Typ",1,"TA","Attchd",1968,"RFn",2,487,"TA","TA","Y",0,98,0,0,0,0,NA,"GdPrv",NA,0,9,2006,"WD","Normal",170000,12.0435537160324,"2",0,0,"GdPrv","0-100SF","50-100SF","0-50SF","$0-$200",0.571194762684124,3,4,"Gd",3,8,1,1,"2",3,"TA",3,"Y",1,"60-90",3,4,1,2,9,9,2,1,2,3,2,3,3,1,1,0,1,0,3,3,2,4,1,5
